time_ms,voltage_mV,m,h,n
17.525,-71.70318366301393,0.022558415120919478,0.33605594057270805,0.5154040601595203
17.55,-71.65820408595502,0.02268085507334426,0.3374673653614891,0.514125692794909
17.575,-71.61303748191386,0.022804459077182097,0.33886990779757264,0.5128552198415733
17.6,-71.56768561302384,0.022929233804473707,0.34026358816814634,0.5115926212808574
17.625,-71.5221502687347,0.023055185881890507,0.34164842676675433,0.5103378771484601
17.65,-71.47643326546053,0.023182321888844944,0.34302444389324277,0.5090909675325062
17.675,-71.43053644621634,0.023310648355594325,0.34439165985368964,0.5078518725716232
17.7,-71.38446168024396,0.023440171761339047,0.3457500949603224,0.5066205724530217
17.725,-71.33821086262677,0.023570898532315566,0.347099769531425,0.5053970474105779
17.75,-71.29178591389369,0.023702835039884306,0.34844070389123066,0.504181277722924
17.775,-71.24518877961256,0.02383598759861344,0.3497729183698058,0.5029732437115405
17.8,-71.19842142997277,0.02397036246435907,0.3510964333029216,0.5017729257388578
17.825,-71.15148585935762,0.024105965832342587,0.3524112690319157,0.5005803042063611
17.85,-71.10438408590623,0.024242803835226267,0.35371744590354504,0.49939535955270387
17.875,-71.05711815106535,0.024380882541187605,0.35501498426982736,0.4982180722518284
17.9,-71.00969011913108,0.0245202079519936,0.35630390448787663,0.4970484228110935
17.925,-70.9621020767807,0.024660786001076226,0.3575842269197281,0.4958863917694117
17.95,-70.91435613259485,0.024802622551609563,0.35885597193215524,0.4947319596953956
17.975,-70.86645441656998,0.024945723394590297,0.3601191598964819,0.4935851071855121
18.0,-70.81839907962151,0.02509009424692225,0.3613738111883841,0.4924458148622497
18.025,-70.77019229307777,0.02523574074950665,0.3626199461876883,0.4913140633722936
18.05,-70.72183624816468,0.025382668465338896,0.3638575852781619,0.4901898333847143
18.075000000000003,-70.67333315548171,0.02553088287761322,0.3650867488472987,0.48907310558916745
18.1,-70.6246852444692,0.025680389387836813,0.36630745728609887,0.4879638606941062
18.125,-70.57589476286691,0.025831193313954417,0.3675197309888456,0.4868620794250067
18.15,-70.5269639761645,0.025983299888484808,0.3687235903528756,0.4857677425226074
18.175,-70.47789516704374,0.026136714256670742,0.36991905577834705,0.4846808307411632
18.200000000000003,-70.42869063481297,0.026291441474643525,0.37110614766800265,0.48360132484671414
18.225,-70.37935269483371,0.026447486507603823,0.3722848864269314,0.4825292056153704
18.25,-70.32988367793988,0.026604854228020183,0.37345529246232684,0.48146445383161174
18.275,-70.28028592984967,0.02676354941384652,0.3746173861832421,0.4804070502866067
18.3,-70.23056181057059,0.02692357674676042,0.37577118800034426,0.4793569757765468
18.325000000000003,-70.18071369379743,0.027084940810423445,0.3769167183256658,0.4783142111010007
18.35,-70.13074396630394,0.027247646088765166,0.3780539975723554,0.4772787370612861
18.375,-70.08065502732794,0.027411696964292548,0.37918304615442827,0.47625053445886134
18.4,-70.03044928795057,0.027577097716426042,0.3803038844865141,0.47522958409373733
18.425,-69.9801291704696,0.027743852519864054,0.3814165329836057,0.47421586676291
18.450000000000003,-69.9296971077671,0.027911965442977332,0.38252101206080674,0.47320936325881474
18.475,-69.879155542672,0.02808144044623515,0.3836173421330798,0.47221005436780183
18.5,-69.82850692731738,0.028252281380664452,0.3847055436149951,0.4712179208686352
18.525,-69.77775372249309,0.02842449198634397,0.3857856369204784,0.4702329435310142
18.55,-69.72689839699382,0.028598075890934542,0.38685764246256055,0.46925510311412
18.575000000000003,-69.675943426963,0.028773036608247513,0.38792158065312704,0.4682843803651858
18.6,-69.62489129523252,0.02894937753685296,0.38897747190266907,0.4673207560180927
18.625,-69.57374449065902,0.02912710195872896,0.39002533662003547,0.46636421079199064
18.65,-69.52250550745659,0.02930621303795379,0.39106519521218563,0.46541472538994727
18.675,-69.47117684452637,0.029486713819442668,0.3920970680839439,0.46447228049762235
18.700000000000003,-69.41976100478344,0.02966860722773045,0.39312097563775455,0.4635368567819714
18.725,-69.36826049448105,0.029851896065802127,0.39413693827343904,0.4626084348899763
